transcript_name	Gene_name	RAL-486-Challenged
NM_001169788	jbug	0.972
NM_001169789	jbug	1.141
NM_001169792	CG34423	5.264
NM_001169794	eIF2B-delta	2.626
NM_001169803	Pde8	3.041
NM_001169805	Pde8	3.087
NM_001169807	Pde8	3.337
NM_001169809	TBPH	3.245
NM_001169810	TBPH	3.269
NM_001169811	Dcp1	2.742
NM_001169812	G-salpha60A	4.137
NM_001169813	CG42568	1.431
NM_001169814	CG42568	1.488
NM_001169815	Nop60B	3.760
NM_001169818	Nop60B	3.126
NM_001169820	CG13585	4.893
NM_001169821	CG13585	4.777
NM_001169822	itp	1.269
NM_001169823	itp	1.125
NM_001169824	pio	2.427
NM_001169825	CG3683	5.099
NM_001169826	NKAIN	2.806
NM_001169827	CG30427	1.526
NM_001169828	CG30427	1.425
NM_001169829	gol	2.078
NM_001169831	p130CAS	5.607
NM_001169832	Vdup1	1.756
NM_001169833	E(bx)	1.885
NM_001169834	E(bx)	1.656
NM_001169836	RhoGEF3	2.569
NM_001169837	RhoGEF3	2.542
NM_001169838	Ptpmeg	5.341
NM_001169839	Ptpmeg	5.312
NM_001169842	CG6905	1.844
NM_001169843	CG42554	1.084
NM_001169844	pUf68	3.680
NM_001169845	pUf68	4.376
NM_001169846	pUf68	4.228
NM_001169847	pUf68	3.781
NM_001169848	pUf68	4.175
NM_001169849	pUf68	4.373
NM_001169853	CG8001	1.985
NM_001169854	CG13937	1.310
NM_001169855	mu2	-1.110
NM_001169857	CG1317	3.703
NM_001169858	CG42669	4.275
NM_001169859	CG42669	4.277
NM_001169861	CG2162	3.384
NM_001169862	CG42494	1.825
NM_001169863	CG42494	1.899
NM_001169865	RpL28	8.507
NM_001169866	RpL28	8.565
NM_001169867	CG42456	2.932
NM_001169868	CG12012	4.508
NM_001169869	Eip63E	3.986
NM_001169871	CG14995	2.282
NM_001169872	CG14995	2.124
NM_001169875	TfIIEbeta	2.447
NM_001169876	CG15012	5.435
NM_001169879	shep	3.918
NM_001169881	CG33993	-0.816
NM_001169883	sfl	1.680
NM_001169895	CG8628	8.225
NM_001169898	CG8600	1.519
NM_001169899	qm	4.217
NM_001169900	smid	3.314
NM_001169901	Snmp2	2.751
NM_001169902	syd	3.372
NM_001169903	syd	3.428
NM_001169904	bip1	3.321
NM_001169907	CG42445	2.889
NM_001169908	CG43078	4.064
NM_001169909	CG43078	4.085
NM_001169911	Zasp66	4.580
NM_001169913	Zasp66	4.498
NM_001169914	Zasp66	4.528
NM_001169915	Zasp66	4.682
NM_001169916	Fhos	2.572
NM_001169919	CG5021	4.528
NM_001169920	CG5021	4.557
NM_001169921	CG5026	1.744
NM_001169925	PGRP-LC	4.535
NM_001169926	PGRP-LC	3.845
NM_001169927	PGRP-LC	4.322
NM_001169928	UGP	3.915
NM_001169929	UGP	3.748
NM_001169931	CG8177	3.390
NM_001169932	CG10809	2.103
NM_001169933	CG42455	4.171
NM_001169934	CG42455	4.211
NM_001169935	CG42455	4.203
NM_001169942	tna	2.144
NM_001169946	CG6091	2.881
NM_001169948	pallidin	2.373
NM_001169949	Pi3K68D	3.424
NM_001169950	CG5946	4.452
NM_001169951	CG5946	5.149
NM_001169957	CG42397	2.133
NM_001169958	Pop2	2.927
NM_001169959	Sema-5c	1.966
NM_001169961	ara	0.766
NM_001169962	Atg1	3.079
NM_001169963	CG42709	4.769
NM_001169971	CG9628	2.739
NM_001169972	CG42507	1.989
NM_001169973	CG42507	2.106
NM_001169974	bmm	4.827
NM_001169976	CG12355	1.982
NM_001169982	Taf4	3.281
NM_001169983	CG12272	1.374
NM_001169984	Dab	0.677
NM_001169985	Lmpt	5.151
NM_001169986	scaf6	2.134
NM_001169989	Oatp74D	0.943
NM_001169991	CG7408	2.753
NM_001169992	CG7408	3.302
NM_001169994	Indy	5.053
NM_001170002	Gyc76C	3.890
NM_001170003	Gyc76C	3.900
NM_001170004	Gyc76C	3.858
NM_001170005	Mi-2	3.581
NM_001170006	Su(Tpl)	3.334
NM_001170007	Nca	3.412
NM_001170008	CG7433	1.882
NM_001170009	Clc	5.696
NM_001170010	Clc	5.454
NM_001170011	CG5910	5.643
NM_001170012	CG32428	3.150
NM_001170013	CG11456	1.176
NM_001170015	Sin	1.458
NM_001170016	siz	4.221
NM_001170018	CG7611	4.368
NM_001170019	CG11307	1.329
NM_001170022	mub	2.831
NM_001170025	SPoCk	2.806
NM_001170036	CG9775	3.316
NM_001170037	UbcD6	4.693
NM_001170040	plx	0.594
NM_001170041	CG2100	0.813
NM_001170043	CG2082	0.190
NM_001170046	CG2082	0.147
NM_001170048	CG2082	0.516
NM_001170049	CG2082	0.653
NM_001170057	Rm62	6.958
NM_001170060	CG1021	4.172
NM_001170061	Taf1	3.150
NM_001170064	Alh	2.945
NM_001170065	Alh	2.119
NM_001170066	Alh	2.142
NM_001170067	lap	2.897
NM_001170069	alpha-Est3	4.832
NM_001170076	CG2747	2.724
NM_001170077	CG2747	2.792
NM_001170080	Mkk4	4.394
NM_001170081	CG42489	3.032
NM_001170082	CG8116	0.677
NM_001170083	CG8116	0.607
NM_001170085	Pif1A	2.203
NM_001170087	skap	5.945
NM_001170088	skap	5.939
NM_001170089	CG11984	4.339
NM_001170090	CG11984	4.376
NM_001170091	CG11984	4.375
NM_001170092	neur	3.844
NM_001170093	hyx	2.713
NM_001170094	ird1	1.921
NM_001170097	CG42511	2.845
NM_001170098	by	3.775
NM_001170099	by	3.579
NM_001170100	CG9399	5.039
NM_001170101	Kap-alpha3	5.882
NM_001170102	Unc-115a	4.546
NM_001170103	Unc-115a	4.553
NM_001170106	MED6	1.281
NM_001170107	MED6	1.386
NM_001170109	Fmr1	3.210
NM_001170110	hth	1.305
NM_001170111	hth	1.284
NM_001170113	CG42394	4.261
NM_001170114	CG4511	3.528
NM_001170117	sals	1.925
NM_001170121	ClC-a	1.701
NM_001170126	Vha55	7.819
NM_001170128	CG7518	1.863
NM_001170129	Ace	2.729
NM_001170130	Su(var)3-7	1.359
NM_001170131	Hrb87F	4.619
NM_001170132	B52	4.804
NM_001170133	B52	4.686
NM_001170135	lkb1	2.299
NM_001170138	Mf	6.009
NM_001170139	Mf	6.001
NM_001170140	Mf	6.116
NM_001170141	Mf	6.170
NM_001170142	Mf	6.143
NM_001170143	CG42542	2.981
NM_001170144	CG42542	2.960
NM_001170145	CG42542	3.051
NM_001170146	Caf1	2.480
NM_001170148	Tm1	6.604
NM_001170150	wah	2.599
NM_001170151	wah	2.351
NM_001170152	wah	2.376
NM_001170153	wah	2.366
NM_001170154	glob1	5.636
NM_001170155	CG4287	4.353
NM_001170156	msps	2.076
NM_001170157	gish	5.174
NM_001170161	abd-A	-1.551
NM_001170165	Brf	2.347
NM_001170168	osa	2.259
NM_001170169	cpo	0.439
NM_001170173	CG7215	3.147
NM_001170174	Rpb4	1.278
NM_001170176	CG31122	2.063
NM_001170177	fru	0.063
NM_001170178	CG7720	2.835
NM_001170179	CG7720	2.680
NM_001170180	CG7720	2.766
NM_001170186	CG4662	1.082
NM_001170193	CG4159	1.752
NM_001170194	bon	1.710
NM_001170196	Atpalpha	5.721
NM_001170197	Mvl	4.018
NM_001170198	SNF4Agamma	4.062
NM_001170199	SNF4Agamma	4.616
NM_001170200	SNF4Agamma	3.974
NM_001170201	SNF4Agamma	4.413
NM_001170202	CG5919	2.491
NM_001170204	CG7956	1.756
NM_001170205	CG7956	1.965
NM_001170208	CG5849	3.603
NM_001170209	CG42335	6.169
NM_001170210	CASK	2.747
NM_001170211	CG6439	4.899
NM_001170212	how	0.894
NM_001170213	how	1.299
NM_001170214	CG43343	-0.565
NM_001170215	AP-50	2.784
NM_001170216	Nrx-1	-1.421
NM_001170217	CG7048	4.717
NM_001170223	p53	3.998
NM_001170225	cenB1A	3.267
NM_001170226	Ir	4.364
NM_001170227	CG4449	0.239
NM_001170229	Irk2	5.395
NM_001170231	nau	2.818
NM_001170233	CG10375	3.451
NM_001170234	CG5902	3.207
NM_001170235	CG33108	2.012
NM_001170236	LSm3	3.644
NM_001170238	KrT95D	3.613
NM_001170239	4EHP	3.593
NM_001170240	Mpk2	3.990
NM_001170241	slo	0.256
NM_001170242	nct	3.688
NM_001170244	CG11168	2.750
NM_001170245	ssh	2.998
NM_001170246	ssh	3.095
NM_001170248	CG33096	2.343
NM_001170249	CG42503	4.805
NM_001170250	Clbn	4.488
NM_001170257	CG10669	0.640
NM_001170260	CG4673	4.005
NM_001170261	Ssadh	6.077
NM_001170263	LpR1	3.691
NM_001170269	CG17370	1.726
NM_001170270	CG17370	1.920
NM_001170272	CG42498	2.704
NM_001170273	CG6490	0.164
NM_001170274	scrib	4.764
NM_001170275	scrib	4.685
NM_001170276	scrib	4.706
NM_001170277	CG5521	1.699
NM_001170278	Men-b	6.557
NM_001170279	Men-b	6.652
NM_001170280	CG5514	2.180
NM_001170281	CG42487	1.397
NM_001170282	betaTub97EF	1.846
NM_001170286	larp	3.837
NM_001170287	Moca-cyp	3.346
NM_001170289	Ppn	2.682
NM_001170290	Ppn	2.615
NM_001170291	fkh	3.827
NM_001170296	Pkc98E	1.474
NM_001170297	Vha100-1	4.178
NM_001170298	Vha100-1	4.261
NM_001170301	Takr99D	0.759
NM_001170302	Axn	1.700
NM_001170304	tmod	3.530
NM_001170305	tmod	3.417
NM_001170306	tmod	3.517
NM_001170307	CG2246	4.035
NM_001170309	stops	0.637
NM_001170310	CG31004	8.316
NM_001170311	CG31004	8.410
NM_001170312	CG11337	1.627
NM_001170313	gammaCop	4.301
NM_001170316	heph	0.616
NM_001170317	heph	0.958
NM_001170318	heph	0.754
NM_001170319	heph	0.595
NM_001170320	heph	0.560
NM_001170321	heph	0.756
NM_001170322	heph	-0.505
NM_001170323	heph	0.846
NM_001201585	PMCA	4.206
NM_001201586	PMCA	4.181
NM_001201587	PMCA	3.996
NM_001201588	PMCA	4.206
NM_001201589	PMCA	3.984
NM_001201591	su(w[a])	3.393
NM_001201593	DAAM	-1.438
NM_001201594	Tsp2A	7.614
NM_001201595	Mur2B	2.287
NM_001201599	CG42666	2.515
NM_001201600	CG42666	2.458
NM_001201601	east	1.839
NM_001201602	east	1.828
NM_001201603	Actn	3.608
NM_001201604	Actn	3.503
NM_001201605	moody	3.079
NM_001201606	moody	3.238
NM_001201607	moody	3.079
NM_001201608	CG4199	6.030
NM_001201611	boi	-2.352
NM_001201612	boi	-2.415
NM_001201618	MAPk-Ak2	5.801
NM_001201619	CG34417	3.381
NM_001201620	CG34417	2.511
NM_001201621	CG14439	1.330
NM_001201622	CG14439	1.399
NM_001201624	CG2059	2.819
NM_001201629	slpr	1.961
NM_001201630	slpr	1.970
NM_001201631	slpr	2.033
NM_001201633	CG15347	9.122
NM_001201637	CG42388	3.958
NM_001201638	CG42388	2.982
NM_001201641	CG17446	1.732
NM_001201642	Aats-lys	4.146
NM_001201643	CG42797	1.206
NM_001201644	l(1)G0232	4.166
NM_001201645	l(1)G0232	5.002
NM_001201646	nej	1.052
NM_001201647	nej	0.635
NM_001201649	CG42683	0.004
NM_001201650	Amun	3.874
NM_001201651	Amun	3.913
NM_001201652	Amun	3.923
NM_001201653	Amun	3.904
NM_001201654	prtp	5.102
NM_001201655	prtp	5.106
NM_001201656	Rbp1-like	2.251
NM_001201657	jub	1.958
NM_001201658	jub	1.918
NM_001201659	CG32626	5.335
NM_001201661	CG9009	5.750
NM_001201664	gce	3.803
NM_001201665	Ranbp16	2.057
NM_001201666	Ranbp16	2.006
NM_001201667	Ranbp16	2.022
NM_001201668	Ranbp16	2.122
NM_001201724	CG13004	2.098
NM_001201725	CG5004	4.153
NM_001201726	CG5004	4.142
NM_001201727	CG5004	5.253
NM_001201728	mei-218	-0.271
NM_001201733	CG42684	2.235
NM_001201734	CG42684	2.215
NM_001201735	Ucp4A	3.801
NM_001201736	CG6762	2.863
NM_001201737	CG6762	2.933
NM_001201738	CG6762	3.127
NM_001201742	CoRest	2.108
NM_001201743	Tao-1	3.694
NM_001201744	Tao-1	4.134
NM_001201745	pico	0.483
NM_001201746	pico	0.471
NM_001201749	Rab35	3.716
NM_001201752	Uch	4.586
NM_001201755	CG3609	9.033
NM_001201757	tim	3.498
NM_001201758	tim	3.896
NM_001201759	CG31955	3.426
NM_001201760	RpL27A	9.562
NM_001201761	qtc	3.338
NM_001201762	RpL37A	8.378
NM_001201763	Msp-300	-1.006
NM_001201764	Msp-300	0.680
NM_001201765	Msp-300	1.263
NM_001201766	Msp-300	1.568
NM_001201767	Msp-300	1.316
NM_001201768	Msp-300	1.361
NM_001201769	Bsg25D	2.467
NM_001201770	Bsg25D	2.479
NM_001201777	CG9536	3.238
NM_001201778	CG4497	-0.567
NM_001201780	CG5171	1.241
NM_001201785	CG8552	4.112
NM_001201786	CG8552	4.152
NM_001201789	CG8486	-0.526
NM_001201790	CG8486	-0.517
NM_001201791	Pvr	5.101
NM_001201792	Pvr	5.063
NM_001201793	Rcd4	2.378
NM_001201794	CG13384	3.236
NM_001201795	CG13384	3.265
NM_001201796	CG13384	3.272
NM_001201797	CG13384	3.277
NM_001201798	CG13384	3.244
NM_001201804	raw	4.686
NM_001201808	CG34398	0.846
NM_001201809	CG34398	0.899
NM_001201810	CG34398	0.972
NM_001201811	CG34398	0.575
NM_001201812	CG34398	0.741
NM_001201813	CG31886	3.441
NM_001201816	CG32982	4.869
NM_001201817	tai	4.196
NM_001201818	tai	4.165
NM_001201819	tai	3.760
NM_001201820	Ggamma30A	2.295
NM_001201822	Eaat1	3.135
NM_001201825	CG3759	4.810
NM_001201826	CG3759	4.815
NM_001201828	jp	2.461
NM_001201829	jp	2.243
NM_001201830	CG3841	4.823
NM_001201833	CG4036	2.243
NM_001201836	CG31875	1.527
NM_001201837	CG31875	1.519
NM_001201838	CG4747	3.944
NM_001201840	Npc1a	2.600
NM_001201841	Npc1a	2.611
NM_001201842	Npc1a	2.624
NM_001201843	chico	3.466
NM_001201844	Utx	1.704
NM_001201846	lft	1.706
NM_001201847	CG31716	4.473
NM_001201848	CG31716	4.600
NM_001201849	CG17768	3.585
NM_001201850	CG5168	5.088
NM_001201851	SmB	3.738
NM_001201852	CG6232	0.446
NM_001201853	RluA-2	1.135
NM_001201854	RluA-2	1.136
NM_001201855	Myo31DF	6.635
NM_001201856	Lip4	3.416
NM_001201857	Trim9	1.617
NM_001201862	Mal-B2	0.901
NM_001201865	SC35	3.452
NM_001201867	loqs	2.141
NM_001201877	wb	0.021
NM_001201878	wb	0.011
NM_001201879	wb	-0.013
NM_001201880	wb	0.017
NM_001201886	l(2)35Bc	1.043
NM_001201887	CG3975	0.729
NM_001201893	CG31808	2.983
NM_001201895	tweek	2.333
NM_001201896	tweek	2.333
NM_001201897	tweek	2.327
NM_001201898	tweek	2.339
NM_001201903	Sytalpha	0.277
NM_001201904	Sytalpha	0.420
NM_001201907	ninaD	4.462
NM_001201908	Pde11	3.086
NM_001201909	Pde11	3.132
NM_001201912	CG10702	0.505
NM_001201913	brat	-0.117
NM_001201915	pigeon	0.729
NM_001201917	lectin-37Da	8.536
NM_001201918	lectin-37Db	9.111
NM_001201919	CG16771	4.192
NM_001201920	CG16771	4.102
NM_001201921	CG10165	5.500
NM_001201922	CG10165	4.925
NM_001201926	fok	6.674
NM_001201927	Kua	3.146
NM_001201928	CG9331	6.918
NM_001201929	CG9331	6.984
NM_001201930	CG9331	6.950
NM_001201931	CG9331	6.814
NM_001201933	CG42748	2.841
NM_001201937	CG34212	5.797
NM_001201938	CG7845	2.432
NM_001201939	mim	1.630
NM_001201940	mim	1.299
NM_001201941	mim	1.340
NM_001201942	CG17002	1.836
NM_001201943	CG17002	1.736
NM_001201944	CG1358	1.280
NM_001201945	Lpin	5.493
NM_001201946	Lpin	5.377
NM_001201947	Lpin	5.421
NM_001201949	Lpin	5.409
NM_001201950	Lpin	5.414
NM_001201952	Lpin	5.431
NM_001201953	Lpin	5.274
NM_001201954	Lpin	5.511
NM_001201955	Lpin	5.279
NM_001201957	Su(var)2-10	3.524
NM_001201958	Su(var)2-10	3.248
NM_001201959	Su(var)2-10	3.536
NM_001201960	CG11784	0.783
NM_001201961	CG18659	4.507
NM_001201962	CG18659	4.610
NM_001201963	Hydr1	4.842
NM_001201964	CG8026	4.750
NM_001201966	Pkn	4.929
NM_001201967	Pkn	4.986
NM_001201968	Pkn	5.019
NM_001201969	CG1516	3.465
NM_001201970	mRpL42	3.422
NM_001201975	CG33144	3.830
NM_001201978	CG42336	4.805
NM_001201980	CG42700	0.761
NM_001201982	CG8520	3.738
NM_001201983	Sin3A	3.506
NM_001201984	Sin3A	3.441
NM_001201986	CG42663	3.786
NM_001201987	Taz	3.505
NM_001201990	CG42321	2.742
NM_001201992	Cp1	6.834
NM_001201993	CG42806	5.396
NM_001201994	CG6701	5.187
NM_001201995	CG6701	5.022
NM_001201996	RN-tre	2.725
NM_001201997	CG8331	5.186
NM_001201998	CG8331	5.548
NM_001201999	CG8331	5.783
NM_001202002	Pcf11	3.707
NM_001202003	CG10249	3.329
NM_001202004	CG10249	3.272
NM_001202005	CG10249	3.607
NM_001202006	CG10253	3.597
NM_001202007	CG10253	3.554
NM_001202008	CG10253	3.515
NM_001202009	Lap1	0.988
NM_001202010	aPKC	4.710
NM_001202011	aPKC	4.933
NM_001202012	aPKC	5.498
NM_001202020	Strn-Mlck	0.221
NM_001202023	Strn-Mlck	2.005
NM_001202024	Strn-Mlck	2.313
NM_001202028	CG8446	3.483
NM_001202029	CG8446	5.020
NM_001202030	CG42837	5.016
NM_001202031	Cng	-1.005
NM_001202033	CG30460	0.622
NM_001202040	CG42856	1.272
NM_001202041	CG42351	0.966
NM_001202042	CG42351	1.534
NM_001202043	CG15093	5.342
NM_001202048	hts	4.636
NM_001202056	stl	2.685
NM_001202058	CG42678	1.309
NM_001202059	CG42678	1.493
NM_001202060	CG42678	1.297
NM_001202063	CG3800	5.650
NM_001202064	CG9849	3.681
NM_001202069	CG3363	1.106
NM_001202070	Mmp1	5.021
NM_001202071	Mmp1	5.183
NM_001202072	Mmp1	5.059
NM_001202073	Mmp1	5.323
NM_001202074	Mmp1	5.122
NM_001202075	Mmp1	5.018
NM_001202076	Mmp1	5.178
NM_001202078	NaCP60E	-3.588
NM_001202079	zip	6.520
NM_001202080	zip	6.511
NM_001202081	zip	6.522
NM_001202082	zip	6.448
NM_001202083	Pdk1	4.260
NM_001202087	Sac1	4.171
NM_001202088	CG13917	2.881
NM_001202091	CG42676	1.506
NM_001202093	CG12024	1.034
NM_001202094	R	4.923
NM_001202097	CG13800	2.018
NM_001202098	CG13800	2.100
NM_001202100	CG42669	3.708
NM_001202101	CG42669	4.150
NM_001202102	CG42669	3.640
NM_001202103	CG42669	3.723
NM_001202104	CG42669	4.653
NM_001202105	CG42669	3.277
NM_001202106	CG16986	7.452
NM_001202107	CG1246	7.954
NM_001202112	kst	5.790
NM_001202113	Eip63E	3.674
NM_001202114	CG32264	3.881
NM_001202115	Scsalpha	5.805
NM_001202116	Eip63F-1	4.475
NM_001202117	Eip63F-1	6.005
NM_001202118	Eip63F-1	4.371
NM_001202119	CG43367	3.080
NM_001202121	Src64B	0.883
NM_001202122	Src64B	0.955
NM_001202123	BG642312	2.612
NM_001202124	CG42714	4.243
NM_001202125	dikar	0.460
NM_001202126	Sh3beta	5.820
NM_001202127	Sh3beta	5.378
NM_001202128	Sh3beta	4.620
NM_001202129	akirin	3.828
NM_001202130	akirin	4.669
NM_001202131	akirin	4.843
NM_001202135	Ank2	-1.715
NM_001202136	Ank2	-1.770
NM_001202138	Ank2	-1.575
NM_001202139	Ank2	-1.683
NM_001202140	Ank2	-1.537
NM_001202141	Ank2	-3.252
NM_001202142	Fhos	3.246
NM_001202143	Fhos	3.126
NM_001202145	Galk	5.005
NM_001202146	Fdxh	2.189
NM_001202153	CG42671	3.674
NM_001202154	CG42671	3.525
NM_001202155	CG42671	3.665
NM_001202159	CG42588	0.002
NM_001202161	bru-3	-0.689
NM_001202162	bru-3	-0.642
NM_001202163	bru-3	-0.236
NM_001202164	bru-3	-0.727
NM_001202165	bru-3	-0.220
NM_001202166	bru-3	-0.773
NM_001202167	bru-3	-0.580
NM_001202168	bru-3	-0.886
NM_001202169	bru-3	-0.767
NM_001202170	bru-3	-0.717
NM_001202171	bru-3	-0.287
NM_001202172	Hsc70Cb	5.590
NM_001202173	Hsc70Cb	5.600
NM_001202174	Hsc70Cb	5.520
NM_001202175	Hsc70Cb	5.527
NM_001202176	CG6833	1.807
NM_001202179	Cep135	-0.085
NM_001202181	mex1	8.340
NM_001202183	RhoGAP71E	3.124
NM_001202185	CG17028	3.745
NM_001202193	Lmpt	4.198
NM_001202194	Exn	3.334
NM_001202195	CG7580	6.087
NM_001202196	CG7580	6.309
NM_001202197	Jon74E	-0.476
NM_001202202	asf1	3.364
NM_001202203	wnd	4.227
NM_001202207	CG14184	3.984
NM_001202208	CG42674	4.027
NM_001202210	CG6597	3.462
NM_001202213	CG32428	3.422
NM_001202215	Pka-R1	4.123
NM_001202216	Pka-R1	3.867
NM_001202217	Pka-R1	3.804
NM_001202218	Pka-R1	3.912
NM_001202219	Pka-R1	3.906
NM_001202220	Pka-R1	3.923
NM_001202221	Pka-R1	4.025
NM_001202222	Hr78	3.759
NM_001202223	Hr78	3.766
NM_001202224	MED1	2.351
NM_001202226	CG7414	4.833
NM_001202227	CG7414	4.953
NM_001202228	CG32448	1.615
NM_001202230	P5CDh1	2.960
NM_001202231	srpk79D	-0.304
NM_001202232	srpk79D	-0.650
NM_001202235	tub	3.150
NM_001202236	CG14646	2.544
NM_001202238	tacc	5.061
NM_001202239	tacc	4.262
NM_001202240	tacc	3.958
NM_001202241	CG42574	1.702
NM_001202242	CG42574	1.863
NM_001202243	CG42574	1.746
NM_001202244	CG42574	1.789
NM_001202245	CG42574	1.687
NM_001202246	CG42574	1.687
NM_001202247	CG42574	1.854
NM_001202253	Rm62	6.736
NM_001202255	CG42724	3.258
NM_001202256	CG42724	3.314
NM_001202257	CG42724	2.851
NM_001202258	CG42724	3.110
NM_001202259	Zif	3.599
NM_001202263	CG42656	4.908
NM_001202264	CG42489	3.280
NM_001202266	Pif1A	2.143
NM_001202268	skap	6.298
NM_001202269	skap	6.305
NM_001202270	ps	2.528
NM_001202271	ps	3.609
NM_001202272	ps	4.106
NM_001202273	ps	4.188
NM_001202274	ps	4.081
NM_001202280	fau	5.582
NM_001202281	CG6621	2.381
NM_001202282	CG5961	3.432
NM_001202283	CG12267	0.863
NM_001202284	kar	1.932
NM_001202286	poly	3.485
NM_001202287	CCHa2	4.486
NM_001202288	CCHa2	4.441
NM_001202292	CG3321	5.916
NM_001202293	CG42788	0.026
NM_001202294	CG42727	0.819
NM_001202295	CG6136	0.967
NM_001202299	CG5516	2.998
NM_001202300	CG32856	1.757
NM_001202301	mor	3.340
NM_001202302	GATAe	3.634
NM_001202303	GATAe	3.675
NM_001202304	Mhcl	2.703
NM_001202307	Cctgamma	5.750
NM_001202308	Cctgamma	5.760
NM_001202309	cher	1.582
NM_001202319	CG16718	0.829
NM_001202320	CG42668	4.764
NM_001202321	CG42668	4.546
NM_001202322	CG42668	4.549
NM_001202323	CG42668	4.592
NM_001202325	MtnE	6.445
NM_001202326	pre-mod(mdg4)-T	2.009
NM_001202327	pre-mod(mdg4)-Z	2.009
NM_001202328	pre-mod(mdg4)-X	0.978
NM_001202329	pre-mod(mdg4)-Y	1.368
NM_001202330	pre-mod(mdg4)-AD	1.322
NM_001202331	pre-mod(mdg4)-AE	1.513
NM_001202332	pre-mod(mdg4)-W	1.287
NM_001202333	pre-mod(mdg4)-V	-0.394
NM_001202337	CG6954	2.532
NM_001202338	wfs1	2.989
NM_001202339	CG17618	1.426
NM_001202340	sav	2.133
NM_001202341	Ir	4.180
NM_001202343	CG16732	3.301
NM_001202345	4EHP	3.200
NM_001202346	4EHP	1.639
NM_001202347	Syx1A	4.066
NM_001202348	CG13607	2.259
NM_001202349	CG13607	2.258
NM_001202354	CG31381	0.753
NM_001202355	CG31381	1.781
NM_001202356	CG31381	1.785
NM_001202357	CG11089	2.343
NM_001202358	CG11089	1.829
NM_001202359	CG11089	1.781
NM_001202360	CG11089	1.785
NM_001202364	gro	3.162
NM_001202365	gro	3.182
NM_001202366	RpL34a	6.169
NM_001202376	CG9990	3.340
NM_001202379	Ef1gamma	7.514
NM_001202380	Ptp99A	2.314
NM_001202381	CG2006	1.054
NM_001202382	Cad99C	-0.973
NM_001202383	CG7824	1.169
NM_001202384	CG7816	5.686
NM_001202385	CG7816	5.553
NM_001202386	CG7816	5.556
NM_001202390	tmod	3.324
NM_001202391	tmod	3.594
NM_001202392	CG2246	3.844
NM_001202393	CG2246	3.741
NM_001202394	CG2246	3.828
NM_001202395	CG2246	3.991
NM_001202396	CG2246	3.981
NM_001202397	CG2246	3.849
NM_001202400	ttk	1.675
NM_001202401	ttk	2.966
NM_001258471	plexB	1.630
NM_001258472	ci	-1.152
NM_001258473	ci	-1.276
NM_001258475	RpS3A	9.020
NM_001258476	pan	1.760
NM_001258477	pan	1.529
NM_001258478	CG33978	-0.482
NM_001258479	CG2219	3.889
NM_001258480	CG2316	5.013
NM_001258481	CG31998	1.707
NM_001258482	Crk	4.501
NM_001258483	Crk	4.463
NM_001258484	CG1674	2.547
NM_001258485	CG1674	2.450
NM_001258487	RhoGAP102A	-0.239
NM_001258491	Hcf	2.523
NM_001258496	zfh2	-2.410
NM_001258497	unc-13	1.177
NM_001258498	unc-13	1.336
NM_001258499	plexA	2.011
NM_001258500	CG11076	4.073
NM_001258501	Zyx	3.779
NM_001258506	CG33521	3.369
NM_001258507	Mitf	4.120
NM_001258508	Mitf	3.945
NM_001258510	Caps	0.054
NM_001258511	Caps	0.092
NM_001258514	ewg	2.155
NM_001258515	ewg	1.992
NM_001258518	elav	-0.974
NM_001258519	Appl	-1.562
NM_001258520	Appl	-1.351
NM_001258521	Appl	-1.381
NM_001258522	Appl	-1.441
NM_001258523	Appl	-1.347
NM_001258524	Hmt4-20	2.612
NM_001258525	CG13358	1.318
NM_001258527	TRAM	3.705
NM_001258528	su(w[a])	3.798
NM_001258529	su(w[a])	3.746
NM_001258531	CG3638	2.355
NM_001258532	futsch	-1.033
NM_001258535	CG32809	-0.947
NM_001258537	CG32809	-0.915
NM_001258538	CG32809	-0.977
NM_001258540	Adar	1.222
NM_001258541	Adar	1.804
NM_001258542	Adar	1.715
NM_001258543	Adar	1.505
NM_001258544	Adar	1.342
NM_001258545	Adar	1.620
NM_001258546	Adar	1.800
NM_001258547	Adar	1.469
NM_001258548	Adar	1.202
NM_001258549	CG42666	2.694
NM_001258550	CG42666	2.858
NM_001258551	CG42666	2.839
NM_001258552	CG42666	2.458
NM_001258554	Edem1	1.861
NM_001258555	east	1.762
NM_001258556	east	2.002
NM_001258557	CG3191	1.889
NM_001258559	ptr	4.831
NM_001258560	ptr	5.022
NM_001258561	tko	1.637
NM_001258562	trol	2.731
NM_001258563	trol	2.984
NM_001258564	trol	2.606
NM_001258565	trol	2.711
NM_001258566	trol	2.783
NM_001258567	trol	2.880
NM_001258568	trol	2.884
NM_001258569	trol	2.850
NM_001258570	trol	2.664
NM_001258571	trol	2.825
NM_001258572	Pdfr	0.926
NM_001258573	CG13760	1.838
NM_001258574	wds	2.309
NM_001258575	Tsp3A	1.980
NM_001258580	CG32795	5.144
NM_001258581	N	-1.763
NM_001258582	Parg	1.551
NM_001258583	Mnt	2.539
NM_001258584	Mnt	2.565
NM_001258587	cib	6.378
NM_001258588	tyf	2.409
NM_001258589	tyf	2.396
NM_001258590	tyf	2.272
NM_001258591	tyf	2.406
NM_001258592	tyf	2.406
NM_001258594	CG43134	5.451
NM_001258595	CG43134	5.361
NM_001258601	ctp	5.196
NM_001258603	yu	3.368
