transcript_name	Gene_name	RAL-280-Unchallenged
NM_001202263	CG42656	5.818
NM_001202264	CG42489	3.852
NM_001202266	Pif1A	1.213
NM_001202268	skap	6.081
NM_001202269	skap	6.086
NM_001202270	ps	2.142
NM_001202271	ps	3.400
NM_001202272	ps	3.705
NM_001202273	ps	3.792
NM_001202274	ps	3.685
NM_001202280	fau	5.765
NM_001202281	CG6621	1.961
NM_001202282	CG5961	4.069
NM_001202283	CG12267	1.365
NM_001202284	kar	1.876
NM_001202286	poly	4.214
NM_001202287	CCHa2	4.164
NM_001202288	CCHa2	4.121
NM_001202292	CG3321	6.954
NM_001202293	CG42788	-0.010
NM_001202294	CG42727	0.688
NM_001202295	CG6136	0.146
NM_001202299	CG5516	2.515
NM_001202300	CG32856	1.975
NM_001202301	mor	2.625
NM_001202302	GATAe	4.161
NM_001202303	GATAe	4.212
NM_001202304	Mhcl	2.654
NM_001202307	Cctgamma	5.165
NM_001202308	Cctgamma	5.172
NM_001202309	cher	1.599
NM_001202319	CG16718	0.821
NM_001202320	CG42668	3.345
NM_001202321	CG42668	3.058
NM_001202322	CG42668	3.029
NM_001202323	CG42668	3.097
NM_001202325	MtnE	5.312
NM_001202326	pre-mod(mdg4)-T	2.193
NM_001202327	pre-mod(mdg4)-Z	2.193
NM_001202328	pre-mod(mdg4)-X	1.400
NM_001202329	pre-mod(mdg4)-Y	1.898
NM_001202330	pre-mod(mdg4)-AD	1.728
NM_001202331	pre-mod(mdg4)-AE	1.926
NM_001202332	pre-mod(mdg4)-W	1.739
NM_001202333	pre-mod(mdg4)-V	0.023
NM_001202337	CG6954	1.519
NM_001202338	wfs1	1.061
NM_001202339	CG17618	1.818
NM_001202340	sav	1.879
NM_001202341	Ir	4.379
NM_001202343	CG16732	3.618
NM_001202345	4EHP	2.174
NM_001202346	4EHP	1.589
NM_001202347	Syx1A	1.899
NM_001202348	CG13607	2.277
NM_001202349	CG13607	2.279
NM_001202354	CG31381	1.315
NM_001202355	CG31381	2.308
NM_001202356	CG31381	2.312
NM_001202357	CG11089	2.871
NM_001202358	CG11089	2.359
NM_001202359	CG11089	2.308
NM_001202360	CG11089	2.312
NM_001202364	gro	2.757
NM_001202365	gro	2.770
NM_001202366	RpL34a	7.534
NM_001202376	CG9990	3.503
NM_001202379	Ef1gamma	8.608
NM_001202380	Ptp99A	2.556
NM_001202381	CG2006	1.033
NM_001202382	Cad99C	-0.632
NM_001202383	CG7824	2.234
NM_001202384	CG7816	5.049
NM_001202385	CG7816	4.893
NM_001202386	CG7816	4.931
NM_001202390	tmod	3.624
NM_001202391	tmod	3.830
NM_001202392	CG2246	4.377
NM_001202393	CG2246	4.305
NM_001202394	CG2246	4.401
NM_001202395	CG2246	4.533
NM_001202396	CG2246	4.544
NM_001202397	CG2246	4.434
NM_001202400	ttk	0.925
NM_001202401	ttk	2.688
NM_001258471	plexB	2.090
NM_001258472	ci	0.192
NM_001258473	ci	0.101
NM_001258475	RpS3A	9.767
NM_001258476	pan	1.574
NM_001258477	pan	1.519
NM_001258478	CG33978	0.119
NM_001258479	CG2219	4.236
NM_001258480	CG2316	5.604
NM_001258481	CG31998	2.151
NM_001258482	Crk	4.882
NM_001258483	Crk	4.710
NM_001258484	CG1674	3.200
NM_001258485	CG1674	3.104
NM_001258487	RhoGAP102A	0.171
NM_001258491	Hcf	2.711
NM_001258496	zfh2	-0.391
NM_001258497	unc-13	1.112
NM_001258498	unc-13	1.333
NM_001258499	plexA	2.169
NM_001258500	CG11076	4.850
NM_001258501	Zyx	3.790
NM_001258506	CG33521	3.733
NM_001258507	Mitf	4.105
NM_001258508	Mitf	3.938
NM_001258510	Caps	-0.042
NM_001258511	Caps	0.031
NM_001258514	ewg	2.100
NM_001258515	ewg	1.955
NM_001258518	elav	-1.279
NM_001258519	Appl	-0.158
NM_001258520	Appl	-0.243
NM_001258521	Appl	-0.233
NM_001258522	Appl	-0.155
NM_001258523	Appl	-0.233
NM_001258524	Hmt4-20	2.041
NM_001258525	CG13358	1.548
NM_001258527	TRAM	4.350
NM_001258528	su(w[a])	3.918
NM_001258529	su(w[a])	3.861
NM_001258531	CG3638	1.340
NM_001258532	futsch	-4.695
NM_001258535	CG32809	-1.122
NM_001258537	CG32809	-1.094
NM_001258538	CG32809	-1.132
NM_001258540	Adar	1.569
NM_001258541	Adar	1.865
NM_001258542	Adar	1.771
NM_001258543	Adar	1.716
NM_001258544	Adar	1.408
NM_001258545	Adar	1.802
NM_001258546	Adar	1.820
NM_001258547	Adar	1.681
NM_001258548	Adar	1.439
NM_001258549	CG42666	1.639
NM_001258550	CG42666	1.735
NM_001258551	CG42666	1.716
NM_001258552	CG42666	1.338
NM_001258554	Edem1	1.763
NM_001258555	east	0.600
NM_001258556	east	1.190
NM_001258557	CG3191	2.388
NM_001258559	ptr	4.037
NM_001258560	ptr	4.186
NM_001258561	tko	2.670
NM_001258562	trol	2.863
NM_001258563	trol	3.121
NM_001258564	trol	2.559
NM_001258565	trol	2.845
NM_001258566	trol	2.933
NM_001258567	trol	2.838
NM_001258568	trol	3.016
NM_001258569	trol	2.808
NM_001258570	trol	2.614
NM_001258571	trol	2.955
NM_001258572	Pdfr	1.928
NM_001258573	CG13760	2.045
NM_001258574	wds	2.868
NM_001258575	Tsp3A	1.737
NM_001258580	CG32795	5.589
NM_001258581	N	-1.959
NM_001258582	Parg	0.588
NM_001258583	Mnt	1.870
NM_001258584	Mnt	1.911
NM_001258587	cib	6.324
NM_001258588	tyf	2.145
NM_001258589	tyf	1.993
NM_001258590	tyf	1.299
NM_001258591	tyf	2.147
NM_001258592	tyf	2.144
NM_001258594	CG43134	8.252
NM_001258595	CG43134	8.150
NM_001258601	ctp	5.162
NM_001258603	yu	3.433
NM_001258604	Mlc-c	7.506
NM_001258605	Tre1	1.516
NM_001258606	CG15773	1.397
NM_001258607	MAPk-Ak2	5.258
NM_001258611	rux	1.007
NM_001258612	CG5941	4.488
NM_001258615	Ca-alpha1T	-1.288
NM_001258616	Ca-alpha1T	-1.296
NM_001258618	CG14446	-0.580
NM_001258619	CG3566	4.132
NM_001258620	CG15896	1.832
NM_001258621	pigs	2.350
NM_001258622	Ctr1A	3.101
NM_001258623	Ctr1A	2.963
NM_001258624	Ctr1A	3.121
NM_001258625	pod1	2.189
NM_001258628	ogre	2.648
NM_001258629	ogre	2.276
NM_001258638	Pdp	2.968
NM_001258639	Rab39	3.359
NM_001258645	sdt	1.017
NM_001258646	sdt	1.790
NM_001258647	sdt	0.739
NM_001258650	lawc	2.232
NM_001258651	lawc	2.176
NM_001258652	Nrg	2.002
NM_001258654	Moe	5.805
NM_001258655	Moe	5.864
NM_001258657	HP1b	3.082
NM_001258658	CG7766	4.003
NM_001258659	CG7766	3.989
NM_001258660	AP-1gamma	3.886
NM_001258661	AP-1gamma	3.785
NM_001258662	amx	2.371
NM_001258663	CG34449	1.421
NM_001258665	CG42262	2.581
NM_001258667	CG32694	2.192
NM_001258668	CG32694	2.048
NM_001258677	CG32685	1.930
NM_001258678	CG32685	2.107
NM_001258679	CG32685	1.637
NM_001258685	nocte	1.924
NM_001258686	CG2889	1.332
NM_001258687	Imp	1.081
NM_001258688	CG15199	6.235
NM_001258691	CG34348	2.771
NM_001258692	CG1597	2.320
NM_001258693	dlg1	2.595
NM_001258694	dlg1	2.584
NM_001258696	CG2247	1.329
NM_001258697	CG2247	1.367
NM_001258698	CG2247	1.302
NM_001258699	CkIIbeta	4.010
NM_001258700	CkIIbeta	3.746
NM_001258701	CkIIbeta	4.413
NM_001258702	CG43154	2.373
NM_001258703	CG43154	1.289
NM_001258704	CG10353	3.296
NM_001258706	pot	1.120
NM_001258715	tomosyn	2.048
NM_001258722	HDAC4	1.061
NM_001258723	up	7.062
NM_001258724	up	7.268
NM_001258725	Tango2	2.455
NM_001258729	g	2.220
NM_001258730	CG32626	5.264
NM_001258731	CG32626	5.921
NM_001258732	mamo	-0.001
NM_001258734	ben	5.294
NM_001258738	NetA	3.775
NM_001258742	Ag5r	5.854
NM_001258743	rut	1.880
NM_001258744	CG9009	2.590
NM_001258745	be	1.454
NM_001258746	rab3-GEF	-1.172
NM_001258750	Top1	2.898
NM_001258751	HDAC6	3.142
NM_001258752	HDAC6	3.280
NM_001258765	CG9240	3.745
NM_001258766	PGRP-LE	3.840
NM_001258767	sd	2.637
NM_001258768	sd	2.993
NM_001258769	sd	3.166
NM_001258770	sd	2.250
NM_001258771	sd	2.762
NM_001258772	sd	2.737
NM_001258773	sd	2.852
NM_001258774	Stim	4.365
NM_001258777	eas	4.194
NM_001258778	eas	4.991
NM_001258779	U2af50	4.618
NM_001258780	U2af50	4.589
NM_001258781	U2af50	4.602
NM_001258782	CG4301	4.527
NM_001258783	CG4301	4.545
NM_001258784	Traf-like	4.861
NM_001258785	Traf-like	4.672
NM_001258786	Pp2B-14D	1.765
NM_001258787	Pp2B-14D	1.945
NM_001258788	CanA-14F	0.773
NM_001258790	CG4768	2.690
NM_001258791	CG9132	3.546
NM_001258792	CG13004	1.028
NM_001258794	CG9086	2.988
NM_001258796	CG8949	1.913
NM_001258799	CG7206	3.270
NM_001258800	scu	5.060
NM_001258801	RhoGAP16F	4.017
NM_001258802	CG7192	2.657
NM_001258803	wupA	6.472
NM_001258804	wupA	6.848
NM_001258805	wupA	7.457
NM_001258807	ari-1	2.566
NM_001258811	CrebB-17A	1.599
NM_001258813	Pk17E	2.770
NM_001258814	Pk17E	2.965
NM_001258815	CG7990	1.564
NM_001258817	kek5	1.414
NM_001258819	CG14200	1.533
NM_001258820	CG14200	1.533
NM_001258821	Pfrx	4.150
NM_001258822	Pfrx	4.056
NM_001258823	Pfrx	3.980
NM_001258824	CoRest	1.492
NM_001258825	CoRest	1.412
NM_001258826	CoRest	2.686
NM_001258827	Tao-1	1.629
NM_001258829	RpS10b	9.562
NM_001258830	CG14220	1.798
NM_001258831	CG14207	6.137
NM_001258833	Cdc42	5.886
NM_001258834	Cdc42	5.862
NM_001258835	Cdc42	5.893
NM_001258836	CG14231	1.909
NM_001258837	CG14232	2.366
NM_001258838	CG14235	7.894
NM_001258841	CG15618	-0.264
NM_001258842	CG32529	1.201
NM_001258843	CG32529	1.762
NM_001258844	CG32529	1.779
NM_001258845	CG32529	1.973
NM_001258846	Nep3	1.959
NM_001258847	Nep3	1.907
NM_001258851	RhoGAP19D	1.885
NM_001258858	shakB	-1.191
NM_001258859	shakB	-1.718
NM_001258862	slgA	3.289
NM_001258863	slgA	3.287
NM_001258864	slgA	3.320
NM_001258865	slgA	3.340
NM_001258866	slgA	3.206
NM_001258867	slgA	3.270
NM_001258868	CG14614	2.555
NM_001258869	CG14614	2.576
NM_001258870	CG14619	1.705
NM_001258871	CG14619	1.507
NM_001258872	l(2)gl	4.445
NM_001258873	l(2)gl	4.477
NM_001258874	l(2)gl	4.426
NM_001258875	l(2)gl	4.389
NM_001258880	dbr	2.330
NM_001258881	dbr	2.449
NM_001258882	dbr	2.403
NM_001258883	dbr	2.355
NM_001258884	galectin	4.865
NM_001258885	Sam-S	4.107
NM_001258886	CG11455	5.410
NM_001258887	spen	0.482
NM_001258889	kis	1.647
NM_001258890	kis	1.670
NM_001258891	kis	1.668
NM_001258893	CG3625	6.165
NM_001258894	crq	5.106
NM_001258898	CG3662	7.794
NM_001258900	Plap	3.261
NM_001258901	CG4896	1.513
NM_001258902	CG4896	1.570
NM_001258903	CG5001	3.381
NM_001258904	CG5001	3.462
NM_001258905	CG43348	6.320
NM_001258906	CG43349	8.503
NM_001258910	chinmo	-1.013
NM_001258911	CG18317	4.468
NM_001258912	CG18317	4.461
NM_001258914	CG31663	0.113
NM_001258915	CG7337	2.917
NM_001258916	CG10874	2.485
NM_001258921	CG9894	5.450
NM_001258922	Chd1	2.436
NM_001258923	Hydr2	4.698
NM_001258924	CG9664	2.283
NM_001258927	CG34394	3.139
NM_001258932	bowl	3.055
NM_001258933	bowl	3.099
NM_001258934	bowl	3.082
NM_001258935	CG3921	2.364
NM_001258936	CG3921	2.372
NM_001258938	CG43055	5.373
NM_001258946	dp	-2.909
NM_001258947	dp	-2.922
NM_001258950	dp	-2.081
NM_001258955	CG14023	0.685
NM_001258956	cype	7.843
NM_001258957	cype	7.749
NM_001258960	fusl	1.076
NM_001258961	fusl	1.013
NM_001258962	nompC	-0.681
NM_001258963	Lam	2.169
NM_001258964	Lam	2.226
NM_001258965	Oscillin	2.914
NM_001258966	Oscillin	3.125
NM_001258967	Oscillin	2.461
NM_001258968	Oscillin	2.671
NM_001258969	Oscillin	2.815
NM_001258973	Gpdh	6.516
NM_001258976	chic	8.159
NM_001258977	chic	7.935
NM_001258978	eIF-4a	8.638
NM_001258979	lid	1.934
NM_001258980	lid	1.936
NM_001258981	lid	2.139
NM_001258982	Tsp26A	-0.393
NM_001258983	stai	2.229
NM_001258985	CG11236	2.989
NM_001258988	Hrb27C	5.396
NM_001258989	Hrb27C	4.919
NM_001258990	Hrb27C	4.563
NM_001258992	CG18304	-0.064
NM_001258993	uif	-1.063
NM_001258994	uif	-1.096
NM_001258995	uif	-1.094
NM_001258997	Rab30	2.571
NM_001258998	milt	4.815
NM_001258999	milt	4.585
NM_001259000	milt	4.829
NM_001259001	chm	0.294
NM_001259004	CG7231	6.035
NM_001259007	Cka	2.791
NM_001259008	Cka	2.651
NM_001259009	CG43394	3.169
NM_001259010	Snx6	4.331
NM_001259012	CG8086	1.694
NM_001259013	CG8086	1.686
NM_001259014	CG7627	2.644
NM_001259015	Pp2A-29B	5.300
NM_001259017	Glt	1.439
NM_001259019	CG13102	4.812
NM_001259020	tai	1.801
NM_001259021	Ggamma30A	3.371
NM_001259024	Gdi	6.108
NM_001259025	IP3K1	5.139
NM_001259026	CG5850	3.298
NM_001259027	CG5850	2.728
NM_001259028	CG5850	2.721
NM_001259029	CG31875	2.555
NM_001259031	Trp1	5.264
NM_001259032	porin	7.612
NM_001259037	SCAR	3.328
NM_001259038	SCAR	3.335
NM_001259039	CG16833	1.787
NM_001259040	CG16833	1.615
NM_001259041	CG16833	1.782
NM_001259042	CG16833	1.617
NM_001259043	CG16833	1.782
NM_001259044	CG16833	1.582
NM_001259046	Reps	1.718
NM_001259047	l(2)gd1	2.534
NM_001259064	crol	3.239
NM_001259065	Pde1c	2.005
NM_001259067	JhI-21	2.585
NM_001259068	CG14946	1.924
NM_001259069	bru-2	4.006
NM_001259070	bru-2	4.142
NM_001259071	bru-2	3.973
NM_001259072	bru-2	4.365
NM_001259073	bru-2	4.106
NM_001259074	vir-1	3.015
NM_001259075	vir-1	6.980
NM_001259076	SC35	3.659
NM_001259086	Vha68-2	8.503
NM_001259087	CG9932	1.970
NM_001259089	CG16974	3.805
NM_001259090	CG6043	3.625
NM_001259091	CG6043	3.451
NM_001259102	spel1	-0.037
NM_001259108	CycE	-0.914
NM_001259109	CG3793	2.644
NM_001259113	Idgf2	3.668
NM_001259114	Idgf2	3.652
NM_001259116	LSm7	4.066
NM_001259117	CG17912	2.430
NM_001259118	CG17912	2.007
NM_001259119	Mhc	5.894
NM_001259120	Mhc	5.828
NM_001259121	Mhc	5.908
NM_001259122	Mhc	5.820
NM_001259124	ApepP	5.080
NM_001259128	BicD	3.094
NM_001259129	Sgt	4.549
NM_001259130	fws	3.110
NM_001259133	CG5110	3.835
NM_001259134	CG6453	4.516
NM_001259137	qua	0.749
NM_001259150	CG10178	2.639
NM_001259152	ham	0.051
NM_001259153	CG17323	1.497
NM_001259154	CG17323	1.559
NM_001259155	CG17323	1.515
NM_001259156	Lim3	1.380
NM_001259157	Lim3	1.021
NM_001259158	Lim3	1.129
NM_001259159	Lim3	1.119
NM_001259160	Pax	5.008
NM_001259161	Pax	4.917
NM_001259162	CG10237	4.320
NM_001259165	Lar	0.455
NM_001259167	CG10462	3.617
NM_001259171	lok	2.348
NM_001259172	spir	2.980
NM_001259173	spir	2.769
NM_001259174	spir	2.502
NM_001259176	CG31688	1.051
NM_001259179	Fs(2)Ket	2.224
NM_001259180	Fs(2)Ket	1.159
NM_001259181	Fs(2)Ket	2.065
NM_001259182	Fs(2)Ket	2.098
NM_001259183	dia	0.725
NM_001259184	dia	3.810
NM_001259185	CG9336	6.637
NM_001259186	CG14401	1.843
NM_001259187	Nhe2	2.180
NM_001259188	Nhe2	3.198
NM_001259189	Dap160	2.514
NM_001259192	CG43346	2.615
NM_001259193	CG43346	3.818
NM_001259198	CG2225	-0.492
NM_001259199	CG31619	-0.178
NM_001259202	CG3635	4.003
NM_001259205	CG43266	2.732
NM_001259206	CG17715	3.004
NM_001259207	CG17715	3.160
NM_001259209	Stlk	3.190
NM_001259211	gus	3.796
NM_001259212	CG17508	6.128
NM_001259213	vlc	3.088
NM_001259214	vlc	3.156
NM_001259218	l(2)k14710	2.847
NM_001259220	CG17266	2.342
NM_001259221	CG9422	2.087
NM_001259222	Mob4	4.018
NM_001259223	l(2)01289	2.775
NM_001259224	l(2)01289	2.509
NM_001259225	Spn42Dc	2.720
NM_001259227	CG3358	2.868
NM_001259228	mim	1.952
NM_001259229	mim	1.606
NM_001259230	mim	1.586
NM_001259233	Dscam	0.798
NM_001259234	Dscam	0.831
NM_001259235	Dscam	0.800
NM_001259236	Dscam	0.800
NM_001259237	Dscam	0.831
NM_001259238	Dscam	0.800
NM_001259239	Dscam	0.802
NM_001259240	Dscam	0.801
NM_001259241	Dscam	0.803
NM_001259242	Dscam	0.831
NM_001259243	Dscam	0.803
NM_001259244	Dscam	0.799
NM_001259245	Dscam	0.831
NM_001259246	Dscam	0.831
NM_001259247	Dscam	0.798
NM_001259248	Dscam	0.801
NM_001259249	Dscam	0.833
NM_001259250	Dscam	0.804
NM_001259251	Dscam	0.799
NM_001259252	Dscam	0.837
NM_001259255	CG43340	1.990
NM_001259256	CG43340	3.597
NM_001259257	CG43340	1.947
NM_001259258	CG43340	3.243
NM_001259259	CG43340	3.270
NM_001259260	CG43340	3.450
NM_001259262	CG18812	6.205
NM_001259263	CanB2	4.176
NM_001259264	sax	2.886
NM_001259265	Kdm4A	0.687
NM_001259266	CG8791	5.185
NM_001259267	CG8791	4.853
NM_001259268	CG14764	2.559
NM_001259270	lig	3.612
NM_001259271	lig	3.619
NM_001259275	Cirl	2.159
NM_001259276	Cirl	2.849
NM_001259277	Rya-r44F	-0.410
NM_001259278	Rya-r44F	-0.405
NM_001259279	Rya-r44F	-0.390
NM_001259280	Rya-r44F	-0.411
NM_001259281	Rya-r44F	-0.426
NM_001259282	Rya-r44F	-0.418
NM_001259283	CG33199	5.222
NM_001259286	Su(var)2-10	2.551
NM_001259287	CG18659	2.067
NM_001259288	CG18659	2.411
NM_001259289	CG18659	2.493
NM_001259290	CG30343	2.656
NM_001259291	Pkn	3.153
NM_001259292	Pkn	3.109
NM_001259294	wun	4.829
NM_001259295	Pdk	5.636
NM_001259296	ced-6	3.404
NM_001259297	ced-6	3.545
NM_001259302	CG12140	4.709
NM_001259303	mRpL42	4.491
NM_001259305	Pfk	3.593
NM_001259306	CG11866	2.437
NM_001259309	CAP	4.367
NM_001259310	CAP	3.303
NM_001259311	CAP	4.123
NM_001259312	CAP	3.324
NM_001259326	RanBPM	4.044
NM_001259327	Cyp49a1	3.359
NM_001259330	CG30015	3.388
NM_001259334	CG7741	1.914
NM_001259336	CG12384	6.342
NM_001259337	CG7777	4.187
NM_001259338	CG9005	2.216
NM_001259342	pds5	2.072
NM_001259343	CG43191	2.561
NM_001259347	Cam	6.389
NM_001259348	Cam	6.996
NM_001259349	garz	2.158
NM_001259351	Dyb	2.072
NM_001259352	CG30334	2.726
NM_001259353	Sin3A	2.644
NM_001259354	CG8771	1.103
NM_001259356	CG17574	7.569
NM_001259357	CG17574	7.524
NM_001259358	CG17574	7.382
NM_001259359	Nmda1	5.614
NM_001259360	Nmda1	5.694
NM_001259361	CG42321	3.015
NM_001259364	cnn	0.258
NM_001259365	cnn	0.463
NM_001259366	cnn	0.484
NM_001259368	cbs	2.071
NM_001259369	cbs	2.075
NM_001259371	bbc	4.398
NM_001259376	fl(2)d	3.091
NM_001259377	fl(2)d	3.065
NM_001259378	shot	3.066
NM_001259379	shot	3.057
NM_001259380	shot	3.056
NM_001259381	shot	3.053
NM_001259382	shot	3.434
NM_001259383	shot	3.050
NM_001259384	shot	2.870
NM_001259385	AGO1	3.405
NM_001259386	Prosap	1.111
NM_001259388	Ih	-0.658
NM_001259389	Ih	2.242
NM_001259390	Ih	2.240
NM_001259391	Ih	2.267
NM_001259392	Tfb1	3.381
NM_001259396	Rpn6	5.855
NM_001259398	CG42254	1.093
NM_001259399	BEAF-32	2.799
NM_001259401	chn	-0.377
NM_001259402	chn	-0.445
NM_001259403	chn	-0.391
NM_001259404	chn	-0.349
NM_001259405	chn	-0.454
NM_001259407	mus210	1.508
NM_001259412	CG12963	6.872
NM_001259413	CG12963	7.043
NM_001259414	CG12963	7.224
NM_001259415	CG12963	7.360
NM_001259416	CG12963	7.180
NM_001259418	fus	2.810
NM_001259420	CG8249	3.345
NM_001259421	CG8249	2.913
NM_001259422	tun	0.466
NM_001259423	tun	0.474
NM_001259424	Mlf	4.213
NM_001259425	Mlf	4.253
NM_001259426	Mlf	3.611
NM_001259428	Asph	1.961
NM_001259429	Asph	1.729
NM_001259430	Asph	1.917
NM_001259432	Lis-1	4.419
NM_001259433	CG8441	2.767
NM_001259434	mrj	3.617
NM_001259435	mrj	3.579
NM_001259441	CG5065	6.256
NM_001259442	CG5065	6.304
NM_001259444	unc-104	0.712
NM_001259445	unc-104	0.695
NM_001259447	CG5550	5.668
NM_001259448	Pkc53E	1.141
NM_001259449	Pkc53E	0.925
NM_001259450	CG6805	1.549
NM_001259451	CG8963	4.097
NM_001259452	RhoGEF2	2.961
NM_001259455	CG8950	0.880
NM_001259457	CG43107	3.749
NM_001259462	mbl	0.756
NM_001259464	mbl	0.836
NM_001259466	mbl	0.833
NM_001259470	CG43324	2.565
NM_001259471	CG14480	3.841
NM_001259473	lolal	4.512
NM_001259474	lolal	4.371
NM_001259477	CG5174	5.589
NM_001259478	CG5174	4.960
NM_001259479	CG43066	1.244
NM_001259488	Tab2	3.584
NM_001259489	CG11961	6.066
NM_001259491	hts	4.227
NM_001259492	hts	4.262
NM_001259494	sm	0.227
NM_001259495	sm	0.035
NM_001259496	sm	0.273
NM_001259497	sm	-0.959
NM_001259498	sm	-0.310
NM_001259499	sm	0.191
NM_001259500	sm	-1.042
NM_001259501	sm	0.221
NM_001259504	sm	0.176
NM_001259505	sm	-0.988
NM_001259517	Glycogenin	2.989
NM_001259518	Sdc	3.514
NM_001259519	Fkbp13	5.767
NM_001259522	mahj	2.622
NM_001259523	CG13488	1.976
NM_001259525	synj	1.015
NM_001259529	CG5819	5.422
NM_001259531	qkr58E-3	4.071
NM_001259532	rad50	1.935
NM_001259533	CG4294	2.098
NM_001259535	CG43326	-0.977
NM_001259536	CG13510	8.428
NM_001259537	CG13511	3.559
NM_001259538	CG13511	3.904
NM_001259539	CG4250	1.777
NM_001259540	stl	2.610
NM_001259544	CG3499	3.813
NM_001259545	nahoda	2.574
NM_001259551	CG30410	4.947
NM_001259553	CG4019	5.591
NM_001259554	l(2)tid	3.882
NM_001259556	Nap1	7.217
NM_001259557	Nap1	7.315
NM_001259558	snama	1.255
NM_001259561	Nop60B	3.861
NM_001259564	CG4612	1.725
NM_001259565	Nurf-38	6.620
NM_001259566	Start1	2.826
NM_001259568	CG4741	4.904
NM_001259569	Pof	1.710
NM_001259570	Mmp1	3.935
NM_001259571	CG16936	6.881
NM_001259572	CG16936	6.528
NM_001259573	Eps-15	2.703
NM_001259574	key	4.541
NM_001259575	Reg-5	3.157
NM_001259577	NKAIN	3.585
NM_001259578	NaCP60E	-1.852
NM_001259579	NaCP60E	-1.971
NM_001259580	NaCP60E	-1.982
NM_001259581	NaCP60E	-2.004
NM_001259583	CG30427	1.190
NM_001259584	CG3760	5.275
NM_001259585	CG2811	5.211
NM_001259586	CG2765	3.764
NM_001259587	zip	4.119
NM_001259588	gol	1.693
NM_001259596	Mtch	5.028
NM_001259597	Mtch	5.009
NM_001259598	Mtch	5.021
NM_001259599	rno	0.067
NM_001259601	DIP2	2.340
NM_001259602	Atac3	1.290
NM_001259603	mthl10	4.216
NM_001259604	mthl10	3.967
NM_001259605	mthl10	3.890
NM_001259606	mth	2.746
NM_001259608	Gale	5.995
NM_001259609	CG13887	6.006
NM_001259617	Psa	4.209
NM_001259619	CG7971	2.738
NM_001259620	drpr	4.216
NM_001259621	Cht2	1.247
NM_001259622	sls	0.778
NM_001259634	CG5707	4.249
NM_001259635	CG5707	4.140
NM_001259636	CG42669	1.849
NM_001259637	CG42669	2.698
NM_001259638	CG42669	2.798
NM_001259639	CG42669	1.464
NM_001259640	CG16758	1.997
NM_001259641	Spn	1.401
NM_001259642	Spn	1.715
NM_001259643	Spn	1.383
NM_001259644	Spn	1.506
NM_001259645	Spn	1.478
NM_001259646	Spn	1.425
NM_001259647	Spn	1.782
NM_001259648	Spn	1.876
NM_001259649	Spn	1.414
NM_001259651	Mrtf	0.992
NM_001259652	CG43444	1.161
NM_001259653	CG43444	1.109
NM_001259654	CG43444	1.516
NM_001259658	prominin-like	1.107
NM_001259659	CG11537	2.700
NM_001259660	CG12082	2.818
NM_001259661	BtbVII	2.271
NM_001259662	BtbVII	2.425
NM_001259670	eIF5B	3.579
NM_001259671	eIF5B	3.437
NM_001259672	eIF5B	3.481
NM_001259673	eIF5B	3.542
NM_001259674	armi	1.188
NM_001259678	CG32264	2.897
NM_001259679	CG14985	2.917
NM_001259682	CG14989	4.150
NM_001259683	CG14989	3.082
NM_001259684	CG43367	1.478
NM_001259685	CG43367	1.529
NM_001259686	CG32250	4.218
NM_001259687	Cip4	3.675
NM_001259688	Cip4	3.712
NM_001259689	Cip4	3.494
NM_001259690	Cip4	3.683
NM_001259691	Cip4	3.532
NM_001259692	Cip4	3.452
NM_001259693	Cip4	3.462
NM_001259694	mRpS6	3.943
NM_001259695	DOR	3.833
NM_001259696	DOR	3.919
NM_001259697	CG11357	1.361
NM_001259699	Src64B	1.830
NM_001259700	Src64B	1.866
NM_001259701	axo	2.246
NM_001259702	axo	2.467
NM_001259703	axo	2.618
NM_001259704	CG13707	2.197
NM_001259705	CG13707	3.229
NM_001259707	shep	2.650
NM_001259708	CG4769	6.911
NM_001259709	CG13285	5.194
NM_001259710	scny	2.613
NM_001259711	scny	2.667
NM_001259713	CG33523	5.161
NM_001259718	CG18769	1.803
NM_001259719	CG32397	0.442
NM_001259720	CG32397	0.488
NM_001259724	CG14830	2.956
NM_001259725	CG14830	3.254
NM_001259730	CG7546	3.025
NM_001259731	CG32369	0.903
NM_001259732	pbl	0.837
NM_001259733	Ect4	4.663
NM_001259734	Ect4	4.785
NM_001259735	CG8012	3.753
NM_001259736	CG7185	3.068
NM_001259738	CG7120	0.305
NM_001259739	CG7120	0.333
NM_001259740	Unr	1.755
NM_001259741	Gug	1.720
NM_001259742	Gug	1.666
NM_001259743	Gug	1.739
NM_001259745	rhea	2.999
NM_001259746	rhea	1.712
NM_001259747	rhea	1.692
NM_001259748	CG43078	3.238
NM_001259749	CG43078	3.426
NM_001259750	CG43078	3.477
NM_001259751	CG43078	3.421
NM_001259753	Fhos	2.805
NM_001259754	Fhos	2.875
NM_001259755	Fhos	2.548
NM_001259756	dally	3.824
NM_001259760	nwk	0.467
NM_001259761	nwk	0.443
NM_001259762	nwk	0.476
NM_001259763	nwk	0.292
NM_001259764	PGRP-LC	3.771
NM_001259765	Hsp23	5.407
NM_001259766	CG4080	3.116
NM_001259767	CG4022	0.197
NM_001259768	CG4022	0.575
NM_001259770	fry	2.178
NM_001259771	fry	2.240
NM_001259772	fry	2.211
NM_001259773	nbs	2.163
NM_001259774	nbs	2.130
