transcript_name	Gene_name	RAL-502-Challenged
NM_001201995	CG6701	4.388
NM_001201996	RN-tre	2.146
NM_001201997	CG8331	6.135
NM_001201998	CG8331	6.476
NM_001201999	CG8331	6.569
NM_001202002	Pcf11	3.141
NM_001202003	CG10249	2.941
NM_001202004	CG10249	2.773
NM_001202005	CG10249	3.666
NM_001202006	CG10253	3.896
NM_001202007	CG10253	3.842
NM_001202008	CG10253	3.767
NM_001202009	Lap1	0.160
NM_001202010	aPKC	3.605
NM_001202011	aPKC	3.746
NM_001202012	aPKC	4.311
NM_001202020	Strn-Mlck	-0.629
NM_001202023	Strn-Mlck	1.926
NM_001202024	Strn-Mlck	2.240
NM_001202028	CG8446	4.072
NM_001202029	CG8446	4.918
NM_001202030	CG42837	4.914
NM_001202031	Cng	-1.100
NM_001202033	CG30460	0.201
NM_001202040	CG42856	0.246
NM_001202041	CG42351	1.034
NM_001202042	CG42351	1.538
NM_001202043	CG15093	6.290
NM_001202048	hts	3.863
NM_001202056	stl	1.172
NM_001202058	CG42678	1.604
NM_001202059	CG42678	1.831
NM_001202060	CG42678	1.593
NM_001202063	CG3800	5.542
NM_001202064	CG9849	4.035
NM_001202069	CG3363	0.442
NM_001202070	Mmp1	5.063
NM_001202071	Mmp1	4.798
NM_001202072	Mmp1	4.759
NM_001202073	Mmp1	5.375
NM_001202074	Mmp1	5.213
NM_001202075	Mmp1	5.059
NM_001202076	Mmp1	5.221
NM_001202078	NaCP60E	-4.024
NM_001202079	zip	6.026
NM_001202080	zip	6.022
NM_001202081	zip	6.027
NM_001202082	zip	5.911
NM_001202083	Pdk1	3.819
NM_001202087	Sac1	4.259
NM_001202088	CG13917	1.879
NM_001202091	CG42676	1.705
NM_001202093	CG12024	0.758
NM_001202094	R	4.623
NM_001202097	CG13800	1.131
NM_001202098	CG13800	1.195
NM_001202100	CG42669	1.329
NM_001202101	CG42669	2.667
NM_001202102	CG42669	1.287
NM_001202103	CG42669	1.357
NM_001202104	CG42669	3.573
NM_001202105	CG42669	1.299
NM_001202106	CG16986	5.599
NM_001202107	CG1246	7.897
NM_001202112	kst	4.488
NM_001202113	Eip63E	3.385
NM_001202114	CG32264	3.302
NM_001202115	Scsalpha	6.306
NM_001202116	Eip63F-1	4.691
NM_001202117	Eip63F-1	6.187
NM_001202118	Eip63F-1	4.551
NM_001202119	CG43367	2.724
NM_001202121	Src64B	-0.778
NM_001202122	Src64B	-0.710
NM_001202123	BG642312	3.315
NM_001202124	CG42714	3.294
NM_001202125	dikar	-1.397
NM_001202126	Sh3beta	5.890
NM_001202127	Sh3beta	5.231
NM_001202128	Sh3beta	4.541
NM_001202129	akirin	3.188
NM_001202130	akirin	4.176
NM_001202131	akirin	4.154
NM_001202135	Ank2	-1.740
NM_001202136	Ank2	-1.787
NM_001202138	Ank2	-1.634
NM_001202139	Ank2	-1.708
NM_001202140	Ank2	-1.597
NM_001202141	Ank2	-3.276
NM_001202142	Fhos	2.192
NM_001202143	Fhos	2.064
NM_001202145	Galk	3.845
NM_001202146	Fdxh	2.571
NM_001202153	CG42671	3.601
NM_001202154	CG42671	3.257
NM_001202155	CG42671	3.588
NM_001202159	CG42588	0.039
NM_001202161	bru-3	-1.400
NM_001202162	bru-3	-1.376
NM_001202163	bru-3	-0.363
NM_001202164	bru-3	-1.294
NM_001202165	bru-3	-0.338
NM_001202166	bru-3	-0.965
NM_001202167	bru-3	-0.477
NM_001202168	bru-3	-1.440
NM_001202169	bru-3	-1.283
NM_001202170	bru-3	-1.234
NM_001202171	bru-3	-0.357
NM_001202172	Hsc70Cb	5.210
NM_001202173	Hsc70Cb	5.222
NM_001202174	Hsc70Cb	5.151
NM_001202175	Hsc70Cb	5.154
NM_001202176	CG6833	2.739
NM_001202179	Cep135	-0.829
NM_001202181	mex1	7.983
NM_001202183	RhoGAP71E	1.995
NM_001202185	CG17028	2.795
NM_001202193	Lmpt	4.204
NM_001202194	Exn	2.897
NM_001202195	CG7580	6.619
NM_001202196	CG7580	6.837
NM_001202197	Jon74E	0.716
NM_001202202	asf1	3.351
NM_001202203	wnd	2.576
NM_001202207	CG14184	4.285
NM_001202208	CG42674	3.550
NM_001202210	CG6597	3.420
NM_001202213	CG32428	1.614
NM_001202215	Pka-R1	3.938
NM_001202216	Pka-R1	3.805
NM_001202217	Pka-R1	3.752
NM_001202218	Pka-R1	3.728
NM_001202219	Pka-R1	3.744
NM_001202220	Pka-R1	3.846
NM_001202221	Pka-R1	3.686
NM_001202222	Hr78	3.990
NM_001202223	Hr78	3.997
NM_001202224	MED1	1.732
NM_001202226	CG7414	5.090
NM_001202227	CG7414	5.210
NM_001202228	CG32448	2.787
NM_001202230	P5CDh1	2.430
NM_001202231	srpk79D	-0.446
NM_001202232	srpk79D	-0.693
NM_001202235	tub	2.796
NM_001202236	CG14646	2.725
NM_001202238	tacc	5.395
NM_001202239	tacc	4.576
NM_001202240	tacc	4.263
NM_001202241	CG42574	2.033
NM_001202242	CG42574	2.226
NM_001202243	CG42574	2.092
NM_001202244	CG42574	2.121
NM_001202245	CG42574	2.031
NM_001202246	CG42574	2.016
NM_001202247	CG42574	2.207
NM_001202253	Rm62	6.753
NM_001202255	CG42724	2.985
NM_001202256	CG42724	3.535
NM_001202257	CG42724	2.011
NM_001202258	CG42724	3.321
NM_001202259	Zif	4.042
NM_001202263	CG42656	6.549
NM_001202264	CG42489	4.018
NM_001202266	Pif1A	0.183
NM_001202268	skap	6.410
NM_001202269	skap	6.418
NM_001202270	ps	0.801
NM_001202271	ps	1.977
NM_001202272	ps	2.367
NM_001202273	ps	2.460
NM_001202274	ps	2.335
NM_001202280	fau	5.186
NM_001202281	CG6621	2.246
NM_001202282	CG5961	3.298
NM_001202283	CG12267	0.959
NM_001202284	kar	1.757
NM_001202286	poly	4.337
NM_001202287	CCHa2	5.064
NM_001202288	CCHa2	5.016
NM_001202292	CG3321	6.713
NM_001202293	CG42788	-0.697
NM_001202294	CG42727	1.057
NM_001202295	CG6136	0.837
NM_001202299	CG5516	3.781
NM_001202300	CG32856	2.659
NM_001202301	mor	2.826
NM_001202302	GATAe	4.227
NM_001202303	GATAe	4.259
NM_001202304	Mhcl	2.007
NM_001202307	Cctgamma	5.979
NM_001202308	Cctgamma	5.989
NM_001202309	cher	3.305
NM_001202319	CG16718	1.097
NM_001202320	CG42668	4.981
NM_001202321	CG42668	4.675
NM_001202322	CG42668	4.650
NM_001202323	CG42668	4.718
NM_001202325	MtnE	5.750
NM_001202326	pre-mod(mdg4)-T	2.414
NM_001202327	pre-mod(mdg4)-Z	2.414
NM_001202328	pre-mod(mdg4)-X	0.858
NM_001202329	pre-mod(mdg4)-Y	1.343
NM_001202330	pre-mod(mdg4)-AD	1.310
NM_001202331	pre-mod(mdg4)-AE	1.501
NM_001202332	pre-mod(mdg4)-W	1.151
NM_001202333	pre-mod(mdg4)-V	0.232
NM_001202337	CG6954	1.471
NM_001202338	wfs1	2.009
NM_001202339	CG17618	1.145
NM_001202340	sav	2.574
NM_001202341	Ir	5.026
NM_001202343	CG16732	2.433
NM_001202345	4EHP	3.203
NM_001202346	4EHP	0.401
NM_001202347	Syx1A	3.002
NM_001202348	CG13607	-0.272
NM_001202349	CG13607	-0.286
NM_001202354	CG31381	0.334
NM_001202355	CG31381	1.842
NM_001202356	CG31381	1.846
NM_001202357	CG11089	2.511
NM_001202358	CG11089	1.921
NM_001202359	CG11089	1.842
NM_001202360	CG11089	1.846
NM_001202364	gro	2.656
NM_001202365	gro	2.640
NM_001202366	RpL34a	7.109
NM_001202376	CG9990	3.051
NM_001202379	Ef1gamma	7.551
NM_001202380	Ptp99A	1.375
NM_001202381	CG2006	1.603
NM_001202382	Cad99C	-1.451
NM_001202383	CG7824	0.934
NM_001202384	CG7816	5.696
NM_001202385	CG7816	5.526
NM_001202386	CG7816	5.560
NM_001202390	tmod	2.686
NM_001202391	tmod	2.959
NM_001202392	CG2246	3.713
NM_001202393	CG2246	3.641
NM_001202394	CG2246	3.772
NM_001202395	CG2246	3.933
NM_001202396	CG2246	3.926
NM_001202397	CG2246	3.805
NM_001202400	ttk	1.018
NM_001202401	ttk	2.548
NM_001258471	plexB	0.929
NM_001258472	ci	-1.040
NM_001258473	ci	-1.100
NM_001258475	RpS3A	9.360
NM_001258476	pan	0.107
NM_001258477	pan	0.085
NM_001258478	CG33978	-1.063
NM_001258479	CG2219	4.405
NM_001258480	CG2316	4.534
NM_001258481	CG31998	0.345
NM_001258482	Crk	4.671
NM_001258483	Crk	4.570
NM_001258484	CG1674	2.253
NM_001258485	CG1674	2.167
NM_001258487	RhoGAP102A	-0.508
NM_001258491	Hcf	1.733
NM_001258496	zfh2	-3.928
NM_001258497	unc-13	-1.126
NM_001258498	unc-13	-0.854
NM_001258499	plexA	1.197
NM_001258500	CG11076	4.110
NM_001258501	Zyx	3.929
NM_001258506	CG33521	2.777
NM_001258507	Mitf	3.812
NM_001258508	Mitf	3.671
NM_001258510	Caps	-1.176
NM_001258511	Caps	-1.161
NM_001258514	ewg	1.228
NM_001258515	ewg	1.057
NM_001258518	elav	-1.673
NM_001258519	Appl	-1.480
NM_001258520	Appl	-1.336
NM_001258521	Appl	-1.366
NM_001258522	Appl	-1.362
NM_001258523	Appl	-1.366
NM_001258524	Hmt4-20	1.480
NM_001258525	CG13358	0.565
NM_001258527	TRAM	3.936
NM_001258528	su(w[a])	3.778
NM_001258529	su(w[a])	3.730
NM_001258531	CG3638	0.714
NM_001258532	futsch	-2.288
NM_001258535	CG32809	-1.717
NM_001258537	CG32809	-1.706
NM_001258538	CG32809	-1.726
NM_001258540	Adar	0.656
NM_001258541	Adar	1.332
NM_001258542	Adar	1.216
NM_001258543	Adar	0.894
NM_001258544	Adar	0.865
NM_001258545	Adar	0.977
NM_001258546	Adar	1.288
NM_001258547	Adar	0.816
NM_001258548	Adar	0.381
NM_001258549	CG42666	2.245
NM_001258550	CG42666	2.442
NM_001258551	CG42666	2.423
NM_001258552	CG42666	2.027
NM_001258554	Edem1	1.410
NM_001258555	east	-0.430
NM_001258556	east	0.652
NM_001258557	CG3191	2.580
NM_001258559	ptr	3.621
NM_001258560	ptr	3.742
NM_001258561	tko	2.899
NM_001258562	trol	1.626
NM_001258563	trol	1.875
NM_001258564	trol	1.089
NM_001258565	trol	1.596
NM_001258566	trol	1.689
NM_001258567	trol	1.364
NM_001258568	trol	1.770
NM_001258569	trol	1.335
NM_001258570	trol	1.140
NM_001258571	trol	1.710
NM_001258572	Pdfr	0.446
NM_001258573	CG13760	2.269
NM_001258574	wds	2.280
NM_001258575	Tsp3A	2.251
NM_001258580	CG32795	5.547
NM_001258581	N	-2.825
NM_001258582	Parg	0.241
NM_001258583	Mnt	1.729
NM_001258584	Mnt	1.662
NM_001258587	cib	6.440
NM_001258588	tyf	1.257
NM_001258589	tyf	1.318
NM_001258590	tyf	0.784
NM_001258591	tyf	1.255
NM_001258592	tyf	1.255
NM_001258594	CG43134	7.977
NM_001258595	CG43134	7.824
NM_001258601	ctp	5.360
NM_001258603	yu	1.592
NM_001258604	Mlc-c	7.899
NM_001258605	Tre1	1.367
NM_001258606	CG15773	0.441
NM_001258607	MAPk-Ak2	6.087
NM_001258611	rux	1.670
NM_001258612	CG5941	4.520
NM_001258615	Ca-alpha1T	-1.698
NM_001258616	Ca-alpha1T	-1.706
NM_001258618	CG14446	-2.155
NM_001258619	CG3566	4.108
NM_001258620	CG15896	2.115
NM_001258621	pigs	1.673
NM_001258622	Ctr1A	3.697
NM_001258623	Ctr1A	3.592
NM_001258624	Ctr1A	3.724
NM_001258625	pod1	2.953
NM_001258628	ogre	1.607
NM_001258629	ogre	1.230
NM_001258638	Pdp	3.153
NM_001258639	Rab39	3.828
NM_001258645	sdt	2.244
NM_001258646	sdt	2.950
NM_001258647	sdt	1.966
NM_001258650	lawc	2.292
NM_001258651	lawc	1.978
NM_001258652	Nrg	1.064
NM_001258654	Moe	6.691
NM_001258655	Moe	6.547
NM_001258657	HP1b	2.800
NM_001258658	CG7766	2.815
NM_001258659	CG7766	2.817
NM_001258660	AP-1gamma	3.924
NM_001258661	AP-1gamma	3.828
NM_001258662	amx	2.940
NM_001258663	CG34449	2.286
NM_001258665	CG42262	6.780
NM_001258667	CG32694	1.699
NM_001258668	CG32694	0.985
NM_001258677	CG32685	1.487
NM_001258678	CG32685	1.670
NM_001258679	CG32685	1.065
NM_001258685	nocte	2.218
NM_001258686	CG2889	1.861
NM_001258687	Imp	0.136
NM_001258688	CG15199	2.020
NM_001258691	CG34348	2.290
NM_001258692	CG1597	1.948
NM_001258693	dlg1	1.848
NM_001258694	dlg1	1.893
NM_001258696	CG2247	1.879
NM_001258697	CG2247	1.931
NM_001258698	CG2247	1.852
NM_001258699	CkIIbeta	3.744
NM_001258700	CkIIbeta	3.352
NM_001258701	CkIIbeta	4.046
NM_001258702	CG43154	1.077
NM_001258703	CG43154	0.290
NM_001258704	CG10353	2.622
NM_001258706	pot	0.355
NM_001258715	tomosyn	2.820
NM_001258722	HDAC4	1.039
NM_001258723	up	6.849
NM_001258724	up	7.078
NM_001258725	Tango2	2.437
NM_001258729	g	1.114
NM_001258730	CG32626	4.427
NM_001258731	CG32626	5.140
NM_001258732	mamo	-0.940
NM_001258734	ben	4.527
NM_001258738	NetA	3.318
NM_001258742	Ag5r	6.961
NM_001258743	rut	0.958
NM_001258744	CG9009	5.199
NM_001258745	be	2.886
NM_001258746	rab3-GEF	-1.900
NM_001258750	Top1	2.366
NM_001258751	HDAC6	2.994
NM_001258752	HDAC6	2.546
NM_001258765	CG9240	3.298
NM_001258766	PGRP-LE	4.126
NM_001258767	sd	3.193
NM_001258768	sd	3.531
NM_001258769	sd	3.730
NM_001258770	sd	2.775
NM_001258771	sd	3.325
NM_001258772	sd	3.283
NM_001258773	sd	3.402
NM_001258774	Stim	3.948
NM_001258777	eas	2.961
NM_001258778	eas	3.789
NM_001258779	U2af50	5.524
NM_001258780	U2af50	5.495
NM_001258781	U2af50	5.494
NM_001258782	CG4301	5.139
NM_001258783	CG4301	5.157
NM_001258784	Traf-like	4.654
NM_001258785	Traf-like	4.456
NM_001258786	Pp2B-14D	1.793
NM_001258787	Pp2B-14D	1.966
NM_001258788	CanA-14F	0.133
NM_001258790	CG4768	2.385
NM_001258791	CG9132	4.149
NM_001258792	CG13004	1.695
NM_001258794	CG9086	1.891
NM_001258796	CG8949	2.320
NM_001258799	CG7206	3.438
NM_001258800	scu	5.564
NM_001258801	RhoGAP16F	4.706
NM_001258802	CG7192	4.420
NM_001258803	wupA	6.015
NM_001258804	wupA	6.430
NM_001258805	wupA	6.993
NM_001258807	ari-1	2.312
NM_001258811	CrebB-17A	2.556
NM_001258813	Pk17E	1.915
NM_001258814	Pk17E	2.075
NM_001258815	CG7990	0.215
NM_001258817	kek5	1.029
NM_001258819	CG14200	0.995
NM_001258820	CG14200	0.995
NM_001258821	Pfrx	3.978
NM_001258822	Pfrx	3.879
NM_001258823	Pfrx	3.799
NM_001258824	CoRest	0.599
NM_001258825	CoRest	0.475
NM_001258826	CoRest	1.970
NM_001258827	Tao-1	1.223
NM_001258829	RpS10b	9.595
NM_001258830	CG14220	2.728
NM_001258831	CG14207	7.180
NM_001258833	Cdc42	6.448
NM_001258834	Cdc42	6.444
NM_001258835	Cdc42	6.475
NM_001258836	CG14231	3.240
NM_001258837	CG14232	3.032
NM_001258838	CG14235	7.797
NM_001258841	CG15618	0.493
NM_001258842	CG32529	1.627
NM_001258843	CG32529	2.226
NM_001258844	CG32529	2.245
NM_001258845	CG32529	2.431
NM_001258846	Nep3	1.313
NM_001258847	Nep3	1.290
NM_001258851	RhoGAP19D	1.318
NM_001258858	shakB	-1.480
NM_001258859	shakB	-2.139
NM_001258862	slgA	1.566
NM_001258863	slgA	1.596
NM_001258864	slgA	1.629
NM_001258865	slgA	1.648
NM_001258866	slgA	1.395
NM_001258867	slgA	1.593
NM_001258868	CG14614	1.554
NM_001258869	CG14614	1.594
NM_001258870	CG14619	0.725
NM_001258871	CG14619	0.484
NM_001258872	l(2)gl	4.848
NM_001258873	l(2)gl	4.880
NM_001258874	l(2)gl	4.829
NM_001258875	l(2)gl	4.791
NM_001258880	dbr	2.166
NM_001258881	dbr	2.390
NM_001258882	dbr	2.262
NM_001258883	dbr	2.294
NM_001258884	galectin	4.791
NM_001258885	Sam-S	1.970
NM_001258886	CG11455	5.872
NM_001258887	spen	-0.742
NM_001258889	kis	0.897
NM_001258890	kis	0.920
NM_001258891	kis	0.915
NM_001258893	CG3625	5.493
NM_001258894	crq	4.586
NM_001258898	CG3662	6.037
NM_001258900	Plap	3.441
NM_001258901	CG4896	1.061
NM_001258902	CG4896	1.108
NM_001258903	CG5001	4.778
NM_001258904	CG5001	4.876
NM_001258905	CG43348	7.661
NM_001258906	CG43349	8.228
NM_001258910	chinmo	-2.267
NM_001258911	CG18317	4.078
NM_001258912	CG18317	4.064
NM_001258914	CG31663	0.559
NM_001258915	CG7337	2.496
NM_001258916	CG10874	2.428
NM_001258921	CG9894	4.985
NM_001258922	Chd1	2.316
NM_001258923	Hydr2	4.651
NM_001258924	CG9664	3.710
NM_001258927	CG34394	5.652
NM_001258932	bowl	3.560
NM_001258933	bowl	3.603
NM_001258934	bowl	3.586
NM_001258935	CG3921	2.516
NM_001258936	CG3921	2.525
NM_001258938	CG43055	7.549
NM_001258946	dp	-5.049
NM_001258947	dp	-5.062
NM_001258950	dp	-4.275
NM_001258955	CG14023	0.586
NM_001258956	cype	7.762
NM_001258957	cype	7.655
NM_001258960	fusl	0.046
NM_001258961	fusl	0.015
NM_001258962	nompC	-1.044
NM_001258963	Lam	1.467
NM_001258964	Lam	1.294
NM_001258965	Oscillin	5.826
NM_001258966	Oscillin	6.044
NM_001258967	Oscillin	5.305
NM_001258968	Oscillin	5.578
NM_001258969	Oscillin	5.675
NM_001258973	Gpdh	6.349
NM_001258976	chic	8.452
NM_001258977	chic	8.232
NM_001258978	eIF-4a	8.184
NM_001258979	lid	1.168
NM_001258980	lid	1.170
NM_001258981	lid	1.535
NM_001258982	Tsp26A	-0.858
NM_001258983	stai	0.993
NM_001258985	CG11236	3.168
NM_001258988	Hrb27C	4.295
NM_001258989	Hrb27C	3.174
NM_001258990	Hrb27C	3.422
NM_001258992	CG18304	-0.734
NM_001258993	uif	-2.023
NM_001258994	uif	-2.055
NM_001258995	uif	-2.053
NM_001258997	Rab30	3.590
NM_001258998	milt	3.839
NM_001258999	milt	3.520
NM_001259000	milt	3.856
NM_001259001	chm	0.102
NM_001259004	CG7231	4.016
NM_001259007	Cka	2.056
NM_001259008	Cka	2.032
NM_001259009	CG43394	2.380
NM_001259010	Snx6	5.469
NM_001259012	CG8086	1.149
NM_001259013	CG8086	1.141
NM_001259014	CG7627	2.615
NM_001259015	Pp2A-29B	5.311
NM_001259017	Glt	-0.167
NM_001259019	CG13102	7.317
NM_001259020	tai	2.393
NM_001259021	Ggamma30A	2.052
NM_001259024	Gdi	6.575
NM_001259025	IP3K1	4.578
NM_001259026	CG5850	2.694
NM_001259027	CG5850	1.430
NM_001259028	CG5850	1.433
NM_001259029	CG31875	1.864
NM_001259031	Trp1	4.935
NM_001259032	porin	7.541
NM_001259037	SCAR	3.351
NM_001259038	SCAR	3.353
NM_001259039	CG16833	1.201
NM_001259040	CG16833	1.029
NM_001259041	CG16833	1.177
NM_001259042	CG16833	1.028
NM_001259043	CG16833	1.183
NM_001259044	CG16833	0.996
NM_001259046	Reps	0.796
NM_001259047	l(2)gd1	4.157
NM_001259064	crol	3.116
NM_001259065	Pde1c	2.064
NM_001259067	JhI-21	2.788
NM_001259068	CG14946	1.875
NM_001259069	bru-2	3.724
NM_001259070	bru-2	3.883
NM_001259071	bru-2	3.668
NM_001259072	bru-2	4.156
NM_001259073	bru-2	3.843
NM_001259074	vir-1	2.660
NM_001259075	vir-1	5.826
NM_001259076	SC35	3.731
NM_001259086	Vha68-2	7.509
NM_001259087	CG9932	0.329
NM_001259089	CG16974	2.997
NM_001259090	CG6043	2.574
NM_001259091	CG6043	2.377
NM_001259102	spel1	-1.763
NM_001259108	CycE	-1.346
NM_001259109	CG3793	2.247
NM_001259113	Idgf2	2.952
NM_001259114	Idgf2	2.935
NM_001259116	LSm7	3.623
NM_001259117	CG17912	1.676
NM_001259118	CG17912	1.230
NM_001259119	Mhc	4.996
NM_001259120	Mhc	4.925
NM_001259121	Mhc	5.014
NM_001259122	Mhc	4.927
NM_001259124	ApepP	3.664
NM_001259128	BicD	3.824
NM_001259129	Sgt	4.558
NM_001259130	fws	2.491
NM_001259133	CG5110	3.583
NM_001259134	CG6453	3.770
NM_001259137	qua	1.081
NM_001259150	CG10178	2.291
NM_001259152	ham	1.648
NM_001259153	CG17323	1.119
NM_001259154	CG17323	1.190
NM_001259155	CG17323	1.145
NM_001259156	Lim3	0.968
NM_001259157	Lim3	0.485
NM_001259158	Lim3	0.619
NM_001259159	Lim3	0.688
NM_001259160	Pax	5.345
NM_001259161	Pax	5.237
NM_001259162	CG10237	3.673
NM_001259165	Lar	-0.533
NM_001259167	CG10462	2.892
NM_001259171	lok	1.640
NM_001259172	spir	3.533
NM_001259173	spir	3.493
NM_001259174	spir	3.361
NM_001259176	CG31688	1.498
NM_001259179	Fs(2)Ket	1.461
NM_001259180	Fs(2)Ket	-0.193
NM_001259181	Fs(2)Ket	1.304
NM_001259182	Fs(2)Ket	1.316
NM_001259183	dia	1.284
NM_001259184	dia	5.205
NM_001259185	CG9336	5.843
NM_001259186	CG14401	1.298
NM_001259187	Nhe2	-0.694
NM_001259188	Nhe2	0.666
NM_001259189	Dap160	3.785
NM_001259192	CG43346	2.045
NM_001259193	CG43346	3.582
NM_001259198	CG2225	-1.594
NM_001259199	CG31619	-1.590
NM_001259202	CG3635	3.783
NM_001259205	CG43266	3.869
NM_001259206	CG17715	3.406
NM_001259207	CG17715	3.584
NM_001259209	Stlk	2.266
NM_001259211	gus	3.489
NM_001259212	CG17508	5.343
NM_001259213	vlc	2.449
NM_001259214	vlc	2.516
NM_001259218	l(2)k14710	2.790
NM_001259220	CG17266	3.214
NM_001259221	CG9422	2.884
NM_001259222	Mob4	3.845
NM_001259223	l(2)01289	0.890
NM_001259224	l(2)01289	0.617
NM_001259225	Spn42Dc	4.771
NM_001259227	CG3358	2.569
NM_001259228	mim	-0.040
NM_001259229	mim	-0.412
NM_001259230	mim	-0.468
NM_001259233	Dscam	-0.429
NM_001259234	Dscam	-0.431
NM_001259235	Dscam	-0.427
NM_001259236	Dscam	-0.427
NM_001259237	Dscam	-0.431
NM_001259238	Dscam	-0.427
NM_001259239	Dscam	-0.431
NM_001259240	Dscam	-0.426
NM_001259241	Dscam	-0.434
NM_001259242	Dscam	-0.437
NM_001259243	Dscam	-0.423
NM_001259244	Dscam	-0.434
NM_001259245	Dscam	-0.437
NM_001259246	Dscam	-0.437
NM_001259247	Dscam	-0.435
NM_001259248	Dscam	-0.432
NM_001259249	Dscam	-0.436
NM_001259250	Dscam	-0.433
NM_001259251	Dscam	-0.434
NM_001259252	Dscam	-0.436
NM_001259255	CG43340	0.957
NM_001259256	CG43340	2.567
NM_001259257	CG43340	0.932
NM_001259258	CG43340	2.292
NM_001259259	CG43340	2.318
NM_001259260	CG43340	2.450
NM_001259262	CG18812	5.799
NM_001259263	CanB2	3.869
NM_001259264	sax	2.540
NM_001259265	Kdm4A	-0.082
NM_001259266	CG8791	4.077
NM_001259267	CG8791	3.792
NM_001259268	CG14764	1.827
NM_001259270	lig	3.356
NM_001259271	lig	3.367
NM_001259275	Cirl	0.366
NM_001259276	Cirl	1.587
NM_001259277	Rya-r44F	-1.316
NM_001259278	Rya-r44F	-1.302
NM_001259279	Rya-r44F	-1.288
NM_001259280	Rya-r44F	-1.298
NM_001259281	Rya-r44F	-1.317
NM_001259282	Rya-r44F	-1.324
NM_001259283	CG33199	4.564
NM_001259286	Su(var)2-10	1.894
NM_001259287	CG18659	4.217
NM_001259288	CG18659	4.732
NM_001259289	CG18659	4.781
NM_001259290	CG30343	3.921
NM_001259291	Pkn	3.753
NM_001259292	Pkn	3.716
NM_001259294	wun	4.574
NM_001259295	Pdk	4.087
NM_001259296	ced-6	2.689
NM_001259297	ced-6	2.830
NM_001259302	CG12140	5.082
NM_001259303	mRpL42	4.286
NM_001259305	Pfk	2.838
NM_001259306	CG11866	1.561
NM_001259309	CAP	5.001
NM_001259310	CAP	3.543
NM_001259311	CAP	4.740
NM_001259312	CAP	3.563
NM_001259326	RanBPM	3.716
NM_001259327	Cyp49a1	2.555
NM_001259330	CG30015	4.214
NM_001259334	CG7741	2.267
NM_001259336	CG12384	5.168
NM_001259337	CG7777	3.612
NM_001259338	CG9005	0.303
NM_001259342	pds5	1.427
NM_001259343	CG43191	2.316
NM_001259347	Cam	6.800
NM_001259348	Cam	7.443
NM_001259349	garz	0.773
NM_001259351	Dyb	0.952
NM_001259352	CG30334	2.274
NM_001259353	Sin3A	2.089
NM_001259354	CG8771	0.438
NM_001259356	CG17574	7.897
NM_001259357	CG17574	7.879
NM_001259358	CG17574	7.752
NM_001259359	Nmda1	6.110
NM_001259360	Nmda1	6.185
NM_001259361	CG42321	2.316
NM_001259364	cnn	-0.046
NM_001259365	cnn	0.157
NM_001259366	cnn	0.179
NM_001259368	cbs	1.748
NM_001259369	cbs	1.752
NM_001259371	bbc	4.411
NM_001259376	fl(2)d	3.789
NM_001259377	fl(2)d	3.761
NM_001259378	shot	2.530
NM_001259379	shot	2.525
NM_001259380	shot	2.515
NM_001259381	shot	2.512
NM_001259382	shot	2.891
NM_001259383	shot	2.510
NM_001259384	shot	2.127
NM_001259385	AGO1	3.076
NM_001259386	Prosap	0.569
NM_001259388	Ih	-1.526
NM_001259389	Ih	1.382
NM_001259390	Ih	1.375
NM_001259391	Ih	1.394
NM_001259392	Tfb1	3.627
NM_001259396	Rpn6	5.154
NM_001259398	CG42254	0.800
NM_001259399	BEAF-32	2.923
NM_001259401	chn	-0.927
NM_001259402	chn	-0.983
NM_001259403	chn	-0.929
NM_001259404	chn	-0.875
NM_001259405	chn	-1.004
NM_001259407	mus210	0.252
NM_001259412	CG12963	6.742
NM_001259413	CG12963	7.110
NM_001259414	CG12963	7.119
NM_001259415	CG12963	7.245
NM_001259416	CG12963	7.080
NM_001259418	fus	1.934
NM_001259420	CG8249	2.797
NM_001259421	CG8249	2.332
NM_001259422	tun	0.440
NM_001259423	tun	0.521
NM_001259424	Mlf	3.875
NM_001259425	Mlf	4.017
NM_001259426	Mlf	2.963
NM_001259428	Asph	1.414
NM_001259429	Asph	1.076
NM_001259430	Asph	1.337
NM_001259432	Lis-1	5.690
NM_001259433	CG8441	3.944
NM_001259434	mrj	3.533
NM_001259435	mrj	3.473
NM_001259441	CG5065	5.722
NM_001259442	CG5065	5.769
NM_001259444	unc-104	0.009
NM_001259445	unc-104	0.020
NM_001259447	CG5550	11.093
NM_001259448	Pkc53E	0.402
NM_001259449	Pkc53E	0.128
NM_001259450	CG6805	3.234
NM_001259451	CG8963	3.898
NM_001259452	RhoGEF2	2.842
NM_001259455	CG8950	1.722
NM_001259457	CG43107	4.685
NM_001259462	mbl	0.724
NM_001259464	mbl	0.813
NM_001259466	mbl	0.794
NM_001259470	CG43324	1.852
NM_001259471	CG14480	3.730
NM_001259473	lolal	4.003
NM_001259474	lolal	3.870
NM_001259477	CG5174	5.443
NM_001259478	CG5174	4.853
NM_001259479	CG43066	-1.045
NM_001259488	Tab2	4.283
NM_001259489	CG11961	5.915
NM_001259491	hts	3.855
NM_001259492	hts	3.878
NM_001259494	sm	-1.254
NM_001259495	sm	-1.362
NM_001259496	sm	-1.194
NM_001259497	sm	-2.137
NM_001259498	sm	-1.411
NM_001259499	sm	-1.277
